time,min_power,max_power
20200928:1210,305,1167
20200928:1310,75,902
20200928:1410,40,563
20200928:1510,58,223
20200928:1610,0,0
20200928:1710,0,0
20200928:1810,0,0
20200928:1910,0,0
20200928:2010,0,0
20200928:2110,0,0
20200928:2210,0,0
20200928:2310,0,0
20200929:0010,0,0
20200929:0110,0,0
20200929:0210,0,0
20200929:0310,0,0
20200929:0410,0,0
20200929:0510,4,181
20200929:0610,47,581
20200929:0710,133,924
20200929:0810,251,1177
20200929:0910,208,1317
20200929:1010,158,1361
20200929:1110,122,1243
20200929:1210,147,1073
20200929:1310,75,809
20200929:1410,40,532
20200929:1510,58,206
20200929:1610,0,0
20200929:1710,0,0
20200929:1810,0,0
20200929:1910,0,0
20200929:2010,0,0
20200929:2110,0,0
20200929:2210,0,0
20200929:2310,0,0
20200930:0010,0,0
20200930:0110,0,0
20200930:0210,0,0
20200930:0310,0,0
20200930:0410,0,0
20200930:0510,4,170
20200930:0610,47,548
20200930:0710,133,902
20200930:0810,251,1148
20200930:0910,208,1303
20200930:1010,158,1361
20200930:1110,122,1243
20200930:1210,147,1073
20200930:1310,75,801
20200930:1410,40,497
20200930:1510,58,192
20200930:1610,0,0
20200930:1710,0,0
20200930:1810,0,0
20200930:1910,0,0
20200930:2010,0,0
20200930:2110,0,0
20200930:2210,0,0
20200930:2310,0,0
20201001:0010,0,0
20201001:0110,0,0
20201001:0210,0,0
20201001:0310,0,0
20201001:0410,0,0
20201001:0510,4,170
20201001:0610,47,543
20201001:0710,130,902
20201001:0810,212,1148
20201001:0910,208,1303
20201001:1010,158,1361
20201001:1110,223,1243
20201001:1210,109,1073
20201001:1310,75,801
20201001:1410,30,482
20201001:1510,5,187
20201001:1610,0,0
20201001:1710,0,0
20201001:1810,0,0
20201001:1910,0,0
20201001:2010,0,0
20201001:2110,0,0
20201001:2210,0,0
20201001:2310,0,0
20201002:0010,0,0
20201002:0110,0,0
20201002:0210,0,0
20201002:0310,0,0
20201002:0410,0,0
20201002:0510,4,170
20201002:0610,47,543
20201002:0710,130,902
20201002:0810,212,1148
20201002:0910,208,1303
20201002:1010,247,1361
20201002:1110,223,1243
20201002:1210,109,1073
20201002:1310,75,801
20201002:1410,30,482
20201002:1510,5,164
20201002:1610,0,0
20201002:1710,0,0
20201002:1810,0,0
20201002:1910,0,0
20201002:2010,0,0
20201002:2110,0,0
20201002:2210,0,0
20201002:2310,0,0
20201003:0010,0,0
20201003:0110,0,0
20201003:0210,0,0
20201003:0310,0,0
20201003:0410,0,0
20201003:0510,4,170
20201003:0610,47,543
20201003:0710,130,902
20201003:0810,212,1148
20201003:0910,208,1303
20201003:1010,247,1361
20201003:1110,223,1243
20201003:1210,109,1073
20201003:1310,75,801
20201003:1410,30,455
20201003:1510,5,154
20201003:1610,0,0
20201003:1710,0,0
20201003:1810,0,0
20201003:1910,0,0
20201003:2010,0,0
20201003:2110,0,0
20201003:2210,0,0
20201003:2310,0,0
20201004:0010,0,0
20201004:0110,0,0
20201004:0210,0,0
20201004:0310,0,0
20201004:0410,0,0
20201004:0510,4,170
20201004:0610,48,543
20201004:0710,130,902
20201004:0810,212,1148
20201004:0910,208,1303
20201004:1010,247,1361
20201004:1110,223,1243
20201004:1210,0,1073
20201004:1310,75,801
20201004:1410,30,455
20201004:1510,5,154
20201004:1610,0,0
20201004:1710,0,0
20201004:1810,0,0
20201004:1910,0,0
20201004:2010,0,0
20201004:2110,0,0
20201004:2210,0,0
20201004:2310,0,0
20201005:0010,0,0
20201005:0110,0,0
20201005:0210,0,0
20201005:0310,0,0
20201005:0410,0,0
20201005:0510,4,125
20201005:0610,48,489
20201005:0710,130,836
20201005:0810,212,1060
20201005:0910,208,1247
20201005:1010,247,1281
20201005:1110,223,1165
20201005:1210,0,968
20201005:1310,75,693
20201005:1410,30,351
20201005:1510,5,149
20201005:1610,0,0
20201005:1710,0,0
20201005:1810,0,0
20201005:1910,0,0
20201005:2010,0,0
20201005:2110,0,0
20201005:2210,0,0
20201005:2310,0,0
20201006:0010,0,0
20201006:0110,0,0
20201006:0210,0,0
20201006:0310,0,0
20201006:0410,0,0
20201006:0510,4,125
20201006:0610,48,464
20201006:0710,130,807
20201006:0810,212,1046
20201006:0910,208,1201
20201006:1010,247,1244
20201006:1110,223,1154
20201006:1210,0,968
20201006:1310,75,693
20201006:1410,30,351
20201006:1510,5,149
20201006:1610,0,0
20201006:1710,0,0
20201006:1810,0,0
20201006:1910,0,0
20201006:2010,0,0
20201006:2110,0,0
20201006:2210,0,0
20201006:2310,0,0
20201007:0010,0,0
20201007:0110,0,0
20201007:0210,0,0
20201007:0310,0,0
20201007:0410,0,0
20201007:0510,4,125
20201007:0610,48,464
20201007:0710,130,807
20201007:0810,212,1046
20201007:0910,208,1201
20201007:1010,247,1244
20201007:1110,223,1154
20201007:1210,0,968
20201007:1310,106,693
20201007:1410,30,351
20201007:1510,5,131
20201007:1610,0,0
20201007:1710,0,0
20201007:1810,0,0
20201007:1910,0,0
20201007:2010,0,0
20201007:2110,0,0
20201007:2210,0,0
20201007:2310,0,0
20201008:0010,0,0
20201008:0110,0,0
20201008:0210,0,0
20201008:0310,0,0
20201008:0410,0,0
20201008:0510,4,125
20201008:0610,48,464
20201008:0710,130,807
20201008:0810,212,1046
20201008:0910,208,1201
20201008:1010,247,1244
20201008:1110,223,1154
20201008:1210,0,968
20201008:1310,106,693
20201008:1410,30,351
20201008:1510,5,117
20201008:1610,0,0
20201008:1710,0,0
20201008:1810,0,0
20201008:1910,0,0
20201008:2010,0,0
20201008:2110,0,0
20201008:2210,0,0
20201008:2310,0,0
20201009:0010,0,0
20201009:0110,0,0
20201009:0210,0,0
20201009:0310,0,0
20201009:0410,0,0
20201009:0510,4,125
20201009:0610,134,464
20201009:0710,130,807
20201009:0810,212,1046
20201009:0910,149,1201
20201009:1010,247,1244
20201009:1110,223,1154
20201009:1210,0,968
20201009:1310,106,693
20201009:1410,30,351
20201009:1510,5,95
20201009:1610,0,0
20201009:1710,0,0
20201009:1810,0,0
20201009:1910,0,0
20201009:2010,0,0
20201009:2110,0,0
20201009:2210,0,0
20201009:2310,0,0
20201010:0010,0,0
20201010:0110,0,0
20201010:0210,0,0
20201010:0310,0,0
20201010:0410,0,0
20201010:0510,4,116
20201010:0610,134,441
20201010:0710,130,756
20201010:0810,212,999
20201010:0910,149,1156
20201010:1010,247,1199
20201010:1110,223,1110
20201010:1210,0,931
20201010:1310,106,658
20201010:1410,30,351
20201010:1510,5,91
20201010:1610,0,0
20201010:1710,0,0
20201010:1810,0,0
20201010:1910,0,0
20201010:2010,0,0
20201010:2110,0,0
20201010:2210,0,0
20201010:2310,0,0
20201011:0010,0,0
20201011:0110,0,0
20201011:0210,0,0
20201011:0310,0,0
20201011:0410,0,0
20201011:0510,4,95
20201011:0610,134,419
20201011:0710,130,697
20201011:0810,212,875
20201011:0910,149,1058
20201011:1010,247,1102
20201011:1110,223,1048
20201011:1210,0,885
20201011:1310,106,622
20201011:1410,30,351
20201011:1510,5,91
20201011:1610,0,0
20201011:1710,0,0
20201011:1810,0,0
20201011:1910,0,0
20201011:2010,0,0
20201011:2110,0,0
20201011:2210,0,0
20201011:2310,0,0
20201012:0010,0,0
20201012:0110,0,0
20201012:0210,0,0
20201012:0310,0,0
20201012:0410,0,0
20201012:0510,4,83
20201012:0610,134,403
20201012:0710,130,663
20201012:0810,212,875
20201012:0910,149,1044
20201012:1010,247,1070
20201012:1110,223,1025
20201012:1210,0,862
20201012:1310,106,622
20201012:1410,30,275
20201012:1510,5,91
20201012:1610,0,0
20201012:1710,0,0
20201012:1810,0,0
20201012:1910,0,0
20201012:2010,0,0
20201012:2110,0,0
20201012:2210,0,0
20201012:2310,0,0
20201013:0010,0,0
20201013:0110,0,0
20201013:0210,0,0
20201013:0310,0,0
20201013:0410,0,0
20201013:0510,4,81
20201013:0610,134,380
20201013:0710,130,663
20201013:0810,212,875
20201013:0910,149,1044
20201013:1010,247,1070
20201013:1110,223,981
20201013:1210,0,825
20201013:1310,106,603
20201013:1410,30,275
20201013:1510,5,77
20201013:1610,0,0
20201013:1710,0,0
20201013:1810,0,0
20201013:1910,0,0
20201013:2010,0,0
20201013:2110,0,0
20201013:2210,0,0
20201013:2310,0,0
20201014:0010,0,0
20201014:0110,0,0
20201014:0210,0,0
20201014:0310,0,0
20201014:0410,0,0
20201014:0510,4,81
20201014:0610,134,380
20201014:0710,130,663
20201014:0810,212,875
20201014:0910,149,1044
20201014:1010,247,1070
20201014:1110,223,981
20201014:1210,0,825
20201014:1310,114,603
20201014:1410,30,257
20201014:1510,5,77
20201014:1610,0,0
20201014:1710,0,0
20201014:1810,0,0
20201014:1910,0,0
20201014:2010,0,0
20201014:2110,0,0
20201014:2210,0,0
20201014:2310,0,0
20201015:0010,0,0
20201015:0110,0,0
20201015:0210,0,0
20201015:0310,0,0
20201015:0410,0,0
20201015:0510,4,66
20201015:0610,134,368
20201015:0710,130,663
20201015:0810,212,875
20201015:0910,149,1044
20201015:1010,247,1070
20201015:1110,223,981
20201015:1210,0,825
20201015:1310,114,548
20201015:1410,30,257
20201015:1510,5,77
20201015:1610,0,0
20201015:1710,0,0
20201015:1810,0,0
20201015:1910,0,0
20201015:2010,0,0
20201015:2110,0,0
20201015:2210,0,0
20201015:2310,0,0
20201016:0010,0,0
20201016:0110,0,0
20201016:0210,0,0
20201016:0310,0,0
20201016:0410,0,0
20201016:0510,4,66
20201016:0610,134,368
20201016:0710,188,663
20201016:0810,226,875
20201016:0910,149,1044
20201016:1010,318,1070
20201016:1110,276,981
20201016:1210,0,825
20201016:1310,114,548
20201016:1410,61,257
20201016:1510,15,77
20201016:1610,0,0
20201016:1710,0,0
20201016:1810,0,0
20201016:1910,0,0
20201016:2010,0,0
20201016:2110,0,0
20201016:2210,0,0
20201016:2310,0,0
20201017:0010,0,0
20201017:0110,0,0
20201017:0210,0,0
20201017:0310,0,0
20201017:0410,0,0
20201017:0510,4,66
20201017:0610,134,351
20201017:0710,188,663
20201017:0810,226,875
20201017:0910,149,1044
20201017:1010,338,1070
20201017:1110,276,981
20201017:1210,0,825
20201017:1310,269,548
20201017:1410,61,257
20201017:1510,6,64
20201017:1610,0,0
20201017:1710,0,0
20201017:1810,0,0
20201017:1910,0,0
20201017:2010,0,0
20201017:2110,0,0
20201017:2210,0,0
20201017:2310,0,0
20201018:0010,0,0
20201018:0110,0,0
20201018:0210,0,0
20201018:0310,0,0
20201018:0410,0,0
20201018:0510,0,64
20201018:0610,41,338
20201018:0710,188,629
20201018:0810,106,868
20201018:0910,91,1026
20201018:1010,152,1058
20201018:1110,131,977
20201018:1210,0,791
20201018:1310,239,548
20201018:1410,14,257
20201018:1510,0,61
20201018:1610,0,0
20201018:1710,0,0
20201018:1810,0,0
20201018:1910,0,0
20201018:2010,0,0
20201018:2110,0,0
20201018:2210,0,0
20201018:2310,0,0
20201019:0010,0,0
20201019:0110,0,0
20201019:0210,0,0
20201019:0310,0,0
20201019:0410,0,0
20201019:0510,0,50
20201019:0610,41,330
20201019:0710,188,629
20201019:0810,106,868
20201019:0910,91,1011
20201019:1010,152,1025
20201019:1110,131,964
20201019:1210,87,791
20201019:1310,239,548
20201019:1410,14,257
20201019:1510,0,61
20201019:1610,0,0
20201019:1710,0,0
20201019:1810,0,0
20201019:1910,0,0
20201019:2010,0,0
20201019:2110,0,0
20201019:2210,0,0
20201019:2310,0,0
20201020:0010,0,0
20201020:0110,0,0
20201020:0210,0,0
20201020:0310,0,0
20201020:0410,0,0
20201020:0510,0,37
20201020:0610,41,298
20201020:0710,188,612
20201020:0810,106,862
20201020:0910,91,1011
20201020:1010,152,1017
20201020:1110,131,964
20201020:1210,87,773
20201020:1310,239,533
20201020:1410,14,257
20201020:1510,0,57
20201020:1610,0,0
20201020:1710,0,0
20201020:1810,0,0
20201020:1910,0,0
20201020:2010,0,0
20201020:2110,0,0
20201020:2210,0,0
20201020:2310,0,0
20201021:0010,0,0
20201021:0110,0,0
20201021:0210,0,0
20201021:0310,0,0
20201021:0410,0,0
20201021:0510,0,37
20201021:0610,41,298
20201021:0710,188,612
20201021:0810,106,862
20201021:0910,91,1011
20201021:1010,152,1017
20201021:1110,131,964
20201021:1210,100,773
20201021:1310,239,501
20201021:1410,14,249
20201021:1510,0,50
20201021:1610,0,0
20201021:1710,0,0
20201021:1810,0,0
20201021:1910,0,0
20201021:2010,0,0
20201021:2110,0,0
20201021:2210,0,0
20201021:2310,0,0
20201022:0010,0,0
20201022:0110,0,0
20201022:0210,0,0
20201022:0310,0,0
20201022:0410,0,0
20201022:0510,0,36
20201022:0610,41,297
20201022:0710,188,566
20201022:0810,106,824
20201022:0910,91,974
20201022:1010,152,998
20201022:1110,131,914
20201022:1210,100,756
20201022:1310,239,501
20201022:1410,14,249
20201022:1510,0,50
20201022:1610,0,0
20201022:1710,0,0
20201022:1810,0,0
20201022:1910,0,0
20201022:2010,0,0
20201022:2110,0,0
20201022:2210,0,0
20201022:2310,0,0
20201023:0010,0,0
20201023:0110,0,0
20201023:0210,0,0
20201023:0310,0,0
20201023:0410,0,0
20201023:0510,0,27
20201023:0610,41,286
20201023:0710,188,566
20201023:0810,106,817
20201023:0910,91,969
20201023:1010,152,998
20201023:1110,131,914
20201023:1210,100,745
20201023:1310,239,501
20201023:1410,14,249
20201023:1510,0,37
20201023:1610,0,0
20201023:1710,0,0
20201023:1810,0,0
20201023:1910,0,0
20201023:2010,0,0
20201023:2110,0,0
20201023:2210,0,0
20201023:2310,0,0
20201024:0010,0,0
20201024:0110,0,0
20201024:0210,0,0
20201024:0310,0,0
20201024:0410,0,0
20201024:0510,0,27
20201024:0610,41,286
20201024:0710,198,566
20201024:0810,106,817
20201024:0910,91,969
20201024:1010,152,998
20201024:1110,131,914
20201024:1210,100,745
20201024:1310,239,501
20201024:1410,14,249
20201024:1510,0,37
20201024:1610,0,0
20201024:1710,0,0
20201024:1810,0,0
20201024:1910,0,0
20201024:2010,0,0
20201024:2110,0,0
20201024:2210,0,0
20201024:2310,0,0
20201025:0010,0,0
20201025:0110,0,0
20201025:0210,0,0
20201025:0310,0,0
20201025:0410,0,0
20201025:0510,0,22
20201025:0610,41,286
20201025:0710,198,559
20201025:0810,106,814
20201025:0910,91,969
20201025:1010,152,998
20201025:1110,131,906
20201025:1210,100,707
20201025:1310,237,440
20201025:1410,14,249
20201025:1510,0,34
20201025:1610,0,0
20201025:1710,0,0
20201025:1810,0,0
20201025:1910,0,0
20201025:2010,0,0
20201025:2110,0,0
20201025:2210,0,0
20201025:2310,0,0
20201026:0010,0,0
20201026:0110,0,0
20201026:0210,0,0
20201026:0310,0,0
20201026:0410,0,0
20201026:0510,0,22
20201026:0610,41,252
20201026:0710,198,553
20201026:0810,106,814
20201026:0910,91,969
20201026:1010,152,998
20201026:1110,131,904
20201026:1210,100,705
20201026:1310,237,428
20201026:1410,14,191
20201026:1510,0,32
20201026:1610,0,0
20201026:1710,0,0
20201026:1810,0,0
20201026:1910,0,0
20201026:2010,0,0
20201026:2110,0,0
20201026:2210,0,0
20201026:2310,0,0
20201027:0010,0,0
20201027:0110,0,0
20201027:0210,0,0
20201027:0310,0,0
20201027:0410,0,0
20201027:0510,0,21
20201027:0610,28,252
20201027:0710,95,542
20201027:0810,106,791
20201027:0910,91,938
20201027:1010,152,967
20201027:1110,131,878
20201027:1210,100,684
20201027:1310,191,423
20201027:1410,14,191
20201027:1510,0,27
20201027:1610,0,0
20201027:1710,0,0
20201027:1810,0,0
20201027:1910,0,0
20201027:2010,0,0
20201027:2110,0,0
20201027:2210,0,0
20201027:2310,0,0
20201028:0010,0,0
20201028:0110,0,0
20201028:0210,0,0
20201028:0310,0,0
20201028:0410,0,0
20201028:0510,0,20
20201028:0610,28,252
20201028:0710,86,537
20201028:0810,106,767
20201028:0910,91,914
20201028:1010,152,942
20201028:1110,131,849
20201028:1210,100,657
20201028:1310,46,423
20201028:1410,12,191
20201028:1510,0,23
20201028:1610,0,0
20201028:1710,0,0
20201028:1810,0,0
20201028:1910,0,0
20201028:2010,0,0
20201028:2110,0,0
20201028:2210,0,0
20201028:2310,0,0
20201029:0010,0,0
20201029:0110,0,0
20201029:0210,0,0
20201029:0310,0,0
20201029:0410,0,0
20201029:0510,0,20
20201029:0610,28,244
20201029:0710,86,518
20201029:0810,106,741
20201029:0910,91,877
20201029:1010,152,900
20201029:1110,131,811
20201029:1210,100,624
20201029:1310,46,423
20201029:1410,12,191
20201029:1510,0,17
20201029:1610,0,0
20201029:1710,0,0
20201029:1810,0,0
20201029:1910,0,0
20201029:2010,0,0
20201029:2110,0,0
20201029:2210,0,0
20201029:2310,0,0
20201030:0010,0,0
20201030:0110,0,0
20201030:0210,0,0
20201030:0310,0,0
20201030:0410,0,0
20201030:0510,0,18
20201030:0610,28,221
20201030:0710,86,490
20201030:0810,106,723
20201030:0910,91,858
20201030:1010,152,882
20201030:1110,131,789
20201030:1210,100,607
20201030:1310,46,423
20201030:1410,12,191
20201030:1510,0,15
20201030:1610,0,0
20201030:1710,0,0
20201030:1810,0,0
20201030:1910,0,0
20201030:2010,0,0
20201030:2110,0,0
20201030:2210,0,0
20201030:2310,0,0
20201031:0010,0,0
20201031:0110,0,0
20201031:0210,0,0
20201031:0310,0,0
20201031:0410,0,0
20201031:0510,0,5
20201031:0610,28,221
20201031:0710,86,490
20201031:0810,106,700
20201031:0910,91,800
20201031:1010,152,835
20201031:1110,131,788
20201031:1210,100,589
20201031:1310,46,423
20201031:1410,12,191
20201031:1510,0,6
20201031:1610,0,0
20201031:1710,0,0
20201031:1810,0,0
20201031:1910,0,0
20201031:2010,0,0
20201031:2110,0,0
20201031:2210,0,0
20201031:2310,0,0
20201101:0010,0,0
20201101:0110,0,0
20201101:0210,0,0
20201101:0310,0,0
20201101:0410,0,0
20201101:0510,0,4
20201101:0610,28,196
20201101:0710,86,454
20201101:0810,106,663
20201101:0910,91,800
20201101:1010,152,835
20201101:1110,131,788
20201101:1210,100,589
20201101:1310,46,400
20201101:1410,12,169
20201101:1510,0,0
20201101:1610,0,0
20201101:1710,0,0
20201101:1810,0,0
20201101:1910,0,0
20201101:2010,0,0
20201101:2110,0,0
20201101:2210,0,0
20201101:2310,0,0
20201102:0010,0,0
20201102:0110,0,0
20201102:0210,0,0
20201102:0310,0,0
20201102:0410,0,0
20201102:0510,0,4
20201102:0610,28,196
20201102:0710,86,454
20201102:0810,213,663
20201102:0910,340,800
20201102:1010,387,835
20201102:1110,231,788
20201102:1210,176,589
20201102:1310,46,400
20201102:1410,12,169
20201102:1510,0,0
20201102:1610,0,0
20201102:1710,0,0
20201102:1810,0,0
20201102:1910,0,0
20201102:2010,0,0
20201102:2110,0,0
20201102:2210,0,0
20201102:2310,0,0
20201103:0010,0,0
20201103:0110,0,0
20201103:0210,0,0
20201103:0310,0,0
20201103:0410,0,0
20201103:0510,0,0
20201103:0610,28,196
20201103:0710,86,454
20201103:0810,213,659
20201103:0910,340,773
20201103:1010,303,800
20201103:1110,231,749
20201103:1210,176,581
20201103:1310,46,400
20201103:1410,12,169
20201103:1510,0,0
20201103:1610,0,0
20201103:1710,0,0
20201103:1810,0,0
20201103:1910,0,0
20201103:2010,0,0
20201103:2110,0,0
20201103:2210,0,0
20201103:2310,0,0
20201104:0010,0,0
20201104:0110,0,0
20201104:0210,0,0
20201104:0310,0,0
20201104:0410,0,0
20201104:0510,0,0
20201104:0610,28,169
20201104:0710,86,435
20201104:0810,213,630
20201104:0910,184,772
20201104:1010,175,791
20201104:1110,166,749
20201104:1210,106,581
20201104:1310,46,400
20201104:1410,12,159
20201104:1510,0,0
20201104:1610,0,0
20201104:1710,0,0
20201104:1810,0,0
20201104:1910,0,0
20201104:2010,0,0
20201104:2110,0,0
20201104:2210,0,0
20201104:2310,0,0
20201105:0010,0,0
20201105:0110,0,0
20201105:0210,0,0
20201105:0310,0,0
20201105:0410,0,0
20201105:0510,0,0
20201105:0610,28,169
20201105:0710,86,435
20201105:0810,213,630
20201105:0910,184,772
20201105:1010,175,791
20201105:1110,166,749
20201105:1210,106,551
20201105:1310,46,369
20201105:1410,12,159
20201105:1510,0,0
20201105:1610,0,0
20201105:1710,0,0
20201105:1810,0,0
20201105:1910,0,0
20201105:2010,0,0
20201105:2110,0,0
20201105:2210,0,0
20201105:2310,0,0
20201106:0010,0,0
20201106:0110,0,0
20201106:0210,0,0
20201106:0310,0,0
20201106:0410,0,0
20201106:0510,0,0
20201106:0610,28,169
20201106:0710,86,435
20201106:0810,213,630
20201106:0910,176,772
20201106:1010,175,791
20201106:1110,166,749
20201106:1210,72,551
20201106:1310,46,349
20201106:1410,12,145
20201106:1510,0,0
20201106:1610,0,0
20201106:1710,0,0
20201106:1810,0,0
20201106:1910,0,0
20201106:2010,0,0
20201106:2110,0,0
20201106:2210,0,0
20201106:2310,0,0
20201107:0010,0,0
20201107:0110,0,0
20201107:0210,0,0
20201107:0310,0,0
20201107:0410,0,0
20201107:0510,0,0
20201107:0610,28,165
20201107:0710,86,378
20201107:0810,213,588
20201107:0910,176,719
20201107:1010,175,752
20201107:1110,166,679
20201107:1210,72,551
20201107:1310,46,349
20201107:1410,12,145
20201107:1510,0,0
20201107:1610,0,0
20201107:1710,0,0
20201107:1810,0,0
20201107:1910,0,0
20201107:2010,0,0
20201107:2110,0,0
20201107:2210,0,0
20201107:2310,0,0
20201108:0010,0,0
20201108:0110,0,0
20201108:0210,0,0
20201108:0310,0,0
20201108:0410,0,0
20201108:0510,0,0
20201108:0610,28,165
20201108:0710,86,378
20201108:0810,213,588
20201108:0910,176,719
20201108:1010,175,752
20201108:1110,166,679
20201108:1210,72,551
20201108:1310,46,349
20201108:1410,12,145
20201108:1510,0,0
20201108:1610,0,0
20201108:1710,0,0
20201108:1810,0,0
20201108:1910,0,0
20201108:2010,0,0
20201108:2110,0,0
20201108:2210,0,0
20201108:2310,0,0
20201109:0010,0,0
20201109:0110,0,0
20201109:0210,0,0
20201109:0310,0,0
20201109:0410,0,0
20201109:0510,0,0
20201109:0610,28,165
20201109:0710,86,378
20201109:0810,213,564
20201109:0910,176,687
20201109:1010,175,750
20201109:1110,166,679
20201109:1210,72,551
20201109:1310,46,349
20201109:1410,12,145
20201109:1510,0,0
20201109:1610,0,0
20201109:1710,0,0
20201109:1810,0,0
20201109:1910,0,0
20201109:2010,0,0
20201109:2110,0,0
20201109:2210,0,0
20201109:2310,0,0
20201110:0010,0,0
20201110:0110,0,0
20201110:0210,0,0
20201110:0310,0,0
20201110:0410,0,0
20201110:0510,0,0
20201110:0610,28,138
20201110:0710,86,378
20201110:0810,213,564
20201110:0910,176,687
20201110:1010,175,730
20201110:1110,166,679
20201110:1210,72,551
20201110:1310,46,349
20201110:1410,12,145
20201110:1510,0,0
20201110:1610,0,0
20201110:1710,0,0
20201110:1810,0,0
20201110:1910,0,0
20201110:2010,0,0
20201110:2110,0,0
20201110:2210,0,0
20201110:2310,0,0
20201111:0010,0,0
20201111:0110,0,0
20201111:0210,0,0
20201111:0310,0,0
20201111:0410,0,0
20201111:0510,0,0
20201111:0610,74,138
20201111:0710,86,378
20201111:0810,154,564
20201111:0910,151,687
20201111:1010,148,730
20201111:1110,166,679
20201111:1210,72,551
20201111:1310,46,349
20201111:1410,12,145
20201111:1510,0,0
20201111:1610,0,0
20201111:1710,0,0
20201111:1810,0,0
20201111:1910,0,0
20201111:2010,0,0
20201111:2110,0,0
20201111:2210,0,0
20201111:2310,0,0
20201112:0010,0,0
20201112:0110,0,0
20201112:0210,0,0
20201112:0310,0,0
20201112:0410,0,0
20201112:0510,0,0
20201112:0610,74,138
20201112:0710,156,378
20201112:0810,154,564
20201112:0910,151,687
20201112:1010,148,730
20201112:1110,166,631
20201112:1210,72,551
20201112:1310,66,349
20201112:1410,41,145
20201112:1510,0,0
20201112:1610,0,0
20201112:1710,0,0
20201112:1810,0,0
20201112:1910,0,0
20201112:2010,0,0
20201112:2110,0,0
20201112:2210,0,0
20201112:2310,0,0
20201113:0010,0,0
20201113:0110,0,0
20201113:0210,0,0
20201113:0310,0,0
20201113:0410,0,0
20201113:0510,0,0
20201113:0610,74,134
20201113:0710,156,360
20201113:0810,154,550
20201113:0910,151,642
20201113:1010,148,730
20201113:1110,166,593
20201113:1210,72,507
20201113:1310,66,312
20201113:1410,41,113
20201113:1510,0,0
20201113:1610,0,0
20201113:1710,0,0
20201113:1810,0,0
20201113:1910,0,0
20201113:2010,0,0
20201113:2110,0,0
20201113:2210,0,0
20201113:2310,0,0
20201114:0010,0,0
20201114:0110,0,0
20201114:0210,0,0
20201114:0310,0,0
20201114:0410,0,0
20201114:0510,0,0
20201114:0610,62,134
20201114:0710,156,356
20201114:0810,154,550
20201114:0910,151,642
20201114:1010,148,730
20201114:1110,166,593
20201114:1210,72,507
20201114:1310,66,312
20201114:1410,2,113
20201114:1510,0,0
20201114:1610,0,0
20201114:1710,0,0
20201114:1810,0,0
20201114:1910,0,0
20201114:2010,0,0
20201114:2110,0,0
20201114:2210,0,0
20201114:2310,0,0
20201115:0010,0,0
20201115:0110,0,0
20201115:0210,0,0
20201115:0310,0,0
20201115:0410,0,0
20201115:0510,0,0
20201115:0610,62,134
20201115:0710,146,356
20201115:0810,154,550
20201115:0910,151,598
20201115:1010,148,663
20201115:1110,166,591
20201115:1210,72,507
20201115:1310,66,312
20201115:1410,2,113
20201115:1510,0,0
20201115:1610,0,0
20201115:1710,0,0
20201115:1810,0,0
20201115:1910,0,0
20201115:2010,0,0
20201115:2110,0,0
20201115:2210,0,0
20201115:2310,0,0
20201116:0010,0,0
20201116:0110,0,0
20201116:0210,0,0
20201116:0310,0,0
20201116:0410,0,0
20201116:0510,0,0
20201116:0610,60,111
20201116:0710,124,356
20201116:0810,154,550
20201116:0910,151,598
20201116:1010,148,663
20201116:1110,166,591
20201116:1210,72,507
20201116:1310,66,312
20201116:1410,2,113
20201116:1510,0,0
20201116:1610,0,0
20201116:1710,0,0
20201116:1810,0,0
20201116:1910,0,0
20201116:2010,0,0
20201116:2110,0,0
20201116:2210,0,0
20201116:2310,0,0
20201117:0010,0,0
20201117:0110,0,0
20201117:0210,0,0
20201117:0310,0,0
20201117:0410,0,0
20201117:0510,0,0
20201117:0610,60,111
20201117:0710,124,302
20201117:0810,154,516
20201117:0910,151,598
20201117:1010,148,649
20201117:1110,166,591
20201117:1210,72,507
20201117:1310,66,312
20201117:1410,2,113
20201117:1510,0,0
20201117:1610,0,0
20201117:1710,0,0
20201117:1810,0,0
20201117:1910,0,0
20201117:2010,0,0
20201117:2110,0,0
20201117:2210,0,0
20201117:2310,0,0
20201118:0010,0,0
20201118:0110,0,0
20201118:0210,0,0
20201118:0310,0,0
20201118:0410,0,0
20201118:0510,0,0
20201118:0610,57,110
20201118:0710,124,302
20201118:0810,154,516
20201118:0910,151,597
20201118:1010,148,649
20201118:1110,166,591
20201118:1210,72,422
20201118:1310,66,295
20201118:1410,2,97
20201118:1510,0,0
20201118:1610,0,0
20201118:1710,0,0
20201118:1810,0,0
20201118:1910,0,0
20201118:2010,0,0
20201118:2110,0,0
20201118:2210,0,0
20201118:2310,0,0
20201119:0010,0,0
20201119:0110,0,0
20201119:0210,0,0
20201119:0310,0,0
20201119:0410,0,0
20201119:0510,0,0
20201119:0610,57,110
20201119:0710,124,302
20201119:0810,154,516
20201119:0910,151,597
20201119:1010,148,649
20201119:1110,172,591
20201119:1210,72,422
20201119:1310,64,295
20201119:1410,2,97
20201119:1510,0,0
20201119:1610,0,0
20201119:1710,0,0
20201119:1810,0,0
20201119:1910,0,0
20201119:2010,0,0
20201119:2110,0,0
20201119:2210,0,0
20201119:2310,0,0
20201120:0010,0,0
20201120:0110,0,0
20201120:0210,0,0
20201120:0310,0,0
